225.00	0.50000	12.652	0.079037	359.17	398.69	1.8583	0.66400	0.92913	225.96	23.700	1.1429e-05	0.011962	vapor
235.00	0.50000	11.983	0.083450	366.13	407.85	1.8982	0.65766	0.90649	231.99	20.600	1.1920e-05	0.012680	vapor
245.00	0.50000	11.397	0.087743	372.99	416.86	1.9357	0.65870	0.89675	237.59	18.199	1.2410e-05	0.013419	vapor
255.00	0.50000	10.875	0.091954	379.83	425.81	1.9715	0.66348	0.89387	242.90	16.279	1.2898e-05	0.014175	vapor
265.00	0.50000	10.406	0.096102	386.70	434.75	2.0059	0.67024	0.89487	247.98	14.701	1.3384e-05	0.014945	vapor
275.00	0.50000	9.9797	0.10020	393.61	443.72	2.0391	0.67805	0.89818	252.86	13.376	1.3867e-05	0.015728	vapor
285.00	0.50000	9.5908	0.10427	400.59	452.72	2.0713	0.68641	0.90292	257.59	12.243	1.4346e-05	0.016522	vapor
295.00	0.50000	9.2338	0.10830	407.63	461.78	2.1025	0.69505	0.90858	262.18	11.262	1.4822e-05	0.017327	vapor
305.00	0.50000	8.9044	0.11230	414.74	470.89	2.1329	0.70380	0.91483	266.65	10.403	1.5294e-05	0.018140	vapor
315.00	0.50000	8.5994	0.11629	421.93	480.08	2.1625	0.71256	0.92147	271.01	9.6447	1.5761e-05	0.018961	vapor
325.00	0.50000	8.3158	0.12025	429.20	489.32	2.1914	0.72128	0.92837	275.26	8.9701	1.6224e-05	0.019789	vapor
335.00	0.50000	8.0515	0.12420	436.54	498.64	2.2197	0.72993	0.93544	279.43	8.3663	1.6683e-05	0.020622	vapor
345.00	0.50000	7.8043	0.12814	443.97	508.03	2.2473	0.73846	0.94260	283.51	7.8230	1.7138e-05	0.021462	vapor
355.00	0.50000	7.5725	0.13206	451.47	517.50	2.2743	0.74689	0.94982	287.51	7.3318	1.7587e-05	0.022305	vapor
365.00	0.50000	7.3547	0.13597	459.05	527.03	2.3008	0.75519	0.95705	291.44	6.8858	1.8033e-05	0.023152	vapor
375.00	0.50000	7.1496	0.13987	466.70	536.64	2.3268	0.76336	0.96427	295.30	6.4793	1.8473e-05	0.024003	vapor
385.00	0.50000	6.9560	0.14376	474.44	546.32	2.3523	0.77140	0.97146	299.10	6.1074	1.8910e-05	0.024855	vapor
395.00	0.50000	6.7730	0.14765	482.24	556.07	2.3773	0.77931	0.97861	302.84	5.7662	1.9342e-05	0.025709	vapor
405.00	0.50000	6.5997	0.15152	490.13	565.89	2.4018	0.78709	0.98570	306.51	5.4522	1.9769e-05	0.026565	vapor
415.00	0.50000	6.4353	0.15539	498.08	575.78	2.4259	0.79474	0.99273	310.14	5.1624	2.0193e-05	0.027420	vapor
425.00	0.50000	6.2791	0.15926	506.11	585.74	2.4497	0.80226	0.99968	313.71	4.8942	2.0612e-05	0.028276	vapor
